ip,lat,lon,city,country
24.133.81.12,38.4127,27.1384,İzmir,TR
91.5.224.38,52.5244,13.4105,Berlin,DE
5.229.102.242,38.7322,35.4853,Kayseri,TR
176.216.164.172,39.9199,32.8543,Ankara,TR
176.42.133.80,41.0138,28.9497,Istanbul,TR
46.2.31.29,41.0138,28.9497,Istanbul,TR
95.7.1.247,41.0138,28.9497,Istanbul,TR
188.57.101.172,41.0138,28.9497,Istanbul,TR
85.153.231.114,39.9199,32.8543,Ankara,TR
176.55.232.79,41.0138,28.9497,Istanbul,TR
195.142.245.244,41.0138,28.9497,Istanbul,TR
94.235.43.165,41.2798,36.3361,Samsun,TR
212.253.172.124,36.9862,35.3253,Adana,TR
78.169.140.163,37.0742,36.2478,Osmaniye,TR
97.180.155.167,34.0289,-84.1986,Johns Creek,US
176.216.219.56,36.9862,35.3253,Adana,TR
81.214.162.214,41.0138,28.9497,Istanbul,TR
46.106.175.172,39.9199,32.8543,Ankara,TR
5.47.185.29,37.9136,40.2172,Diyarbakır,TR
176.30.227.149,41.0138,28.9497,Istanbul,TR
46.2.154.77,41.2863,27.9994,Çerkezköy,TR
176.41.58.56,38.4127,27.1384,İzmir,TR
88.236.119.116,38.6743,39.2232,Elazığ,TR
176.90.176.171,37.9136,40.2172,Diyarbakır,TR
37.155.112.125,39.9199,32.8543,Ankara,TR
37.155.230.39,39.9199,32.8543,Ankara,TR
94.235.254.212,36.9862,35.3253,Adana,TR
78.163.114.252,41.0138,28.9497,Istanbul,TR
85.107.127.65,37.9658,34.6793,Niğde,TR
94.54.30.113,39.9199,32.8543,Ankara,TR
85.100.128.251,37.7742,29.0875,Denizli,TR
5.47.11.202,38.4127,27.1384,İzmir,TR
5.47.161.90,41.0138,28.9497,Istanbul,TR
46.221.147.169,37.1671,38.7939,Şanlıurfa,TR
5.24.18.18,37.9136,40.2172,Diyarbakır,TR
176.238.247.88,39.9199,32.8543,Ankara,TR
86.92.216.138,51.765,5.5181,Oss,NL
37.154.106.159,36.9862,35.3253,Adana,TR
176.234.216.9,41.0138,28.9497,Istanbul,TR
78.173.81.117,37.0594,37.3825,Gaziantep,TR
78.180.102.66,41.0138,28.9497,Istanbul,TR
37.154.6.208,36.9862,35.3253,Adana,TR
37.155.132.91,37.9136,40.2172,Diyarbakır,TR
151.135.135.189,39.9199,32.8543,Ankara,TR
78.174.219.111,39.9086,41.2769,Erzurum,TR
88.230.72.17,41.0138,28.9497,Istanbul,TR
78.180.224.239,38.4946,43.3832,Van,TR
62.248.107.142,39.9199,32.8543,Ankara,TR
37.169.72.62,45.7485,4.8467,Lyon,FR
77.67.227.76,38.4946,43.3832,Van,TR
5.47.36.200,36.9862,35.3253,Adana,TR
88.230.151.135,38.4127,27.1384,İzmir,TR
78.177.165.252,41.0138,28.9497,Istanbul,TR
176.55.25.253,41.0138,28.9497,Istanbul,TR
5.47.45.64,36.9862,35.3253,Adana,TR
176.41.174.21,36.9081,30.6956,Antalya,TR
46.221.171.36,39.9199,32.8543,Ankara,TR
31.142.250.141,39.9199,32.8543,Ankara,TR
5.47.235.76,41.0138,28.9497,Istanbul,TR
88.231.130.25,40.7806,30.4033,Adapazarı,TR
176.220.47.96,41.2798,36.3361,Samsun,TR
80.187.123.63,50.9333,6.95,Köln,DE
88.253.70.232,40.1956,29.0601,Bursa,TR
78.166.81.132,37.8874,41.1322,Batman,TR
85.107.74.10,38.4127,27.1384,İzmir,TR
91.46.87.248,52.5244,13.4105,Berlin,DE
88.236.114.165,38.6743,39.2232,Elazığ,TR
188.119.2.143,36.5872,36.1735,İskenderun,TR
188.57.109.105,41.0138,28.9497,Istanbul,TR
88.229.21.131,37.9136,40.2172,Diyarbakır,TR
78.173.85.131,37.0594,37.3825,Gaziantep,TR
188.3.50.200,41.0138,28.9497,Istanbul,TR
178.246.253.21,39.9199,32.8543,Ankara,TR
78.190.255.78,38.3502,38.3167,Malatya,TR
85.99.176.163,41.0138,28.9497,Istanbul,TR
176.55.100.163,41.0138,28.9497,Istanbul,TR
95.8.250.38,38.3725,34.0254,Aksaray,TR
37.155.201.81,39.9199,32.8543,Ankara,TR
178.243.23.242,41.0138,28.9497,Istanbul,TR
141.227.164.223,48.2167,16.4,Vienna,AT
85.101.104.98,41.0138,28.9497,Istanbul,TR
46.196.209.98,37.8713,32.4846,Konya,TR
185.179.100.66,41.0138,28.9497,Istanbul,TR
5.176.100.148,38.4127,27.1384,İzmir,TR
78.180.56.222,41.0138,28.9497,Istanbul,TR
5.24.3.4,37.9136,40.2172,Diyarbakır,TR
212.154.25.23,36.812,34.6389,Mersin,TR
46.154.86.187,40.3522,27.9767,Bandırma,TR
78.182.138.75,41.0138,28.9497,Istanbul,TR
87.122.220.71,51.5149,7.466,Dortmund,DE
31.143.15.212,41.0138,28.9497,Istanbul,TR
37.154.243.73,41.0138,28.9497,Istanbul,TR
46.155.89.218,39.9199,32.8543,Ankara,TR
86.108.241.60,41.0138,28.9497,Istanbul,TR
95.13.93.187,41.4017,27.3575,Lüleburgaz,TR
87.49.44.205,55.6759,12.5655,Copenhagen,DK
178.243.30.206,41.0138,28.9497,Istanbul,TR
89.12.101.122,52.5244,13.4105,Berlin,DE
88.236.97.146,39.9086,41.2769,Erzurum,TR
95.173.231.22,38.4127,27.1384,İzmir,TR
85.108.164.20,41.0138,28.9497,Istanbul,TR
88.237.195.165,39.7147,43.0401,Ağrı,TR
5.47.244.32,41.0138,28.9497,Istanbul,TR
151.135.177.73,39.9199,32.8543,Ankara,TR
176.240.149.109,37.0594,37.3825,Gaziantep,TR
85.99.18.201,41.0138,28.9497,Istanbul,TR
88.245.192.20,41.0138,28.9497,Istanbul,TR
176.88.176.214,40.7797,29.3945,Darıca,TR
46.197.74.141,37.0594,37.3825,Gaziantep,TR
46.154.155.228,41.1083,29.0183,Çubuklu,TR
88.234.218.231,38.2956,31.1778,Yalvaç,TR
88.234.212.66,37.7644,30.5522,Isparta,TR
78.180.53.4,41.0138,28.9497,Istanbul,TR
178.233.70.44,41.0138,28.9497,Istanbul,TR
46.242.64.29,55.7522,37.6156,Moscow,RU
5.27.1.122,39.9199,32.8543,Ankara,TR
5.229.21.69,36.9862,35.3253,Adana,TR
94.191.138.104,59.3294,18.0687,Stockholm,SE
46.104.63.144,41.0138,28.9497,Istanbul,TR
88.241.88.67,38.3502,38.3167,Malatya,TR
176.219.32.44,41.0138,28.9497,Istanbul,TR
46.104.27.54,41.0138,28.9497,Istanbul,TR
85.110.156.31,40.3522,27.9767,Bandırma,TR
31.142.221.144,39.9199,32.8543,Ankara,TR
85.101.6.34,41.0138,28.9497,Istanbul,TR
95.65.216.90,39.9199,32.8543,Ankara,TR
78.246.2.178,45.7485,4.8467,Lyon,FR
176.54.125.131,41.0138,28.9497,Istanbul,TR
213.162.81.176,48.2085,16.3721,Vienna,AT
176.43.178.134,36.9862,35.3253,Adana,TR
176.30.178.245,39.9199,32.8543,Ankara,TR
31.141.82.78,41.0138,28.9497,Istanbul,TR
188.132.143.10,37.8054,29.0424,Merkezefendi,TR
217.131.119.150,39.9199,32.8543,Ankara,TR
188.119.21.231,36.9081,30.6956,Antalya,TR
88.230.21.54,38.7322,35.4853,Kayseri,TR
41.66.98.97,48.219,16.495,Vienna,AT
176.198.203.87,51.5149,7.466,Dortmund,DE
31.206.4.44,39.9199,32.8543,Ankara,TR
178.233.25.112,39.9199,32.8543,Ankara,TR
94.235.229.91,36.9862,35.3253,Adana,TR
95.5.106.73,37.7644,30.5522,Isparta,TR
61.8.146.216,52.5244,13.4105,Berlin,DE
78.185.105.76,38.4826,28.1477,Salihli,TR
178.243.6.37,41.0138,28.9497,Istanbul,TR
37.155.227.233,39.9199,32.8543,Ankara,TR
46.196.208.84,37.8713,32.4846,Konya,TR
178.246.211.87,39.9199,32.8543,Ankara,TR
45.11.202.14,41.0138,28.9497,Istanbul,TR
178.245.86.252,40.1956,29.0601,Bursa,TR
88.178.228.192,45.5663,5.9208,Chambéry,FR
88.230.83.88,40.7806,30.4033,Adapazarı,TR
78.187.54.136,38.3725,34.0254,Aksaray,TR
176.1.146.36,51.2563,7.1482,Wuppertal,DE
5.47.234.247,41.0138,28.9497,Istanbul,TR
159.146.35.134,37.8713,32.4846,Konya,TR
88.237.186.137,41.2049,32.6277,Karabük,TR
5.47.232.168,39.9199,32.8543,Ankara,TR
149.140.239.172,41.0138,28.9497,Istanbul,TR
159.146.110.101,41.2798,36.3361,Samsun,TR
78.177.180.45,38.7567,30.5433,Afyonkarahisar,TR
78.173.32.244,37.0594,37.3825,Gaziantep,TR
178.233.4.9,41.0138,28.9497,Istanbul,TR
91.6.185.155,48.9474,9.4372,Backnang,DE
78.172.204.158,40.9778,37.8905,Ordu,TR
95.8.4.193,39.9199,32.8543,Ankara,TR
149.140.186.20,39.9199,32.8543,Ankara,TR
5.25.144.68,39.9199,32.8543,Ankara,TR
46.2.133.64,39.4242,29.9833,Kütahya,TR
78.184.158.119,41.0138,28.9497,Istanbul,TR
94.20.42.236,40.3777,49.892,Baku,AZ
88.243.156.25,41.0138,28.9497,Istanbul,TR
217.131.140.232,41.0138,28.9497,Istanbul,TR
46.32.190.50,40.3777,49.892,Baku,AZ
159.146.48.12,41.0138,28.9497,Istanbul,TR
78.177.182.165,38.7567,30.5433,Afyonkarahisar,TR
88.240.242.61,39.4242,29.9833,Kütahya,TR
178.233.94.116,37.0594,37.3825,Gaziantep,TR
178.243.75.38,41.0138,28.9497,Istanbul,TR
178.247.152.194,41.0138,28.9497,Istanbul,TR
212.12.159.193,38.7322,35.4853,Kayseri,TR
5.176.82.216,41.0138,28.9497,Istanbul,TR
85.96.84.54,39.9078,30.0367,Bozüyük,TR
88.227.116.99,40.917,38.3874,Giresun,TR
5.46.115.38,39.9199,32.8543,Ankara,TR
149.0.62.208,38.4127,27.1384,İzmir,TR
31.155.19.216,41.0138,28.9497,Istanbul,TR
185.210.218.2,44.4323,26.1063,Bucharest,RO
85.103.226.89,37.5139,42.4543,Şırnak,TR
78.180.0.241,36.812,34.6389,Mersin,TR
178.233.95.55,37.0594,37.3825,Gaziantep,TR
176.64.26.74,43.25,76.9167,Almaty,KZ
178.233.125.53,38.7322,35.4853,Kayseri,TR
5.24.54.214,41.0138,28.9497,Istanbul,TR
46.221.80.176,39.9199,32.8543,Ankara,TR
88.240.178.7,39.9199,32.8543,Ankara,TR
78.177.187.246,39.9199,32.8543,Ankara,TR
78.190.123.112,38.4127,27.1384,İzmir,TR
88.244.89.131,41.0138,28.9497,Istanbul,TR
88.236.123.6,38.6743,39.2232,Elazığ,TR
85.98.5.25,39.9199,32.8543,Ankara,TR
31.155.139.213,40.917,38.3874,Giresun,TR
178.246.33.222,37.0594,37.3825,Gaziantep,TR
178.243.202.60,41.0138,28.9497,Istanbul,TR
88.227.91.110,37.9136,40.2172,Diyarbakır,TR
88.230.92.86,41.0138,28.9497,Istanbul,TR
88.243.36.166,41.0138,28.9497,Istanbul,TR
217.131.105.109,39.9199,32.8543,Ankara,TR
46.106.103.146,41.0138,28.9497,Istanbul,TR
31.142.234.104,39.9199,32.8543,Ankara,TR
176.220.171.107,38.4127,27.1384,İzmir,TR
95.2.9.120,41.0138,28.9497,Istanbul,TR
46.196.210.185,37.8713,32.4846,Konya,TR
88.242.240.174,39.8453,33.5064,Kırıkkale,TR
176.88.11.103,37.0594,37.3825,Gaziantep,TR
31.221.213.108,40.4165,-3.7026,Madrid,ES
37.154.245.140,41.0138,28.9497,Istanbul,TR
5.176.230.7,37.9136,40.2172,Diyarbakır,TR
151.250.33.160,39.9199,32.8543,Ankara,TR
85.107.102.15,38.7322,35.4853,Kayseri,TR
176.216.42.131,41.0138,28.9497,Istanbul,TR
5.47.32.250,36.9862,35.3253,Adana,TR
94.54.189.1,37.8713,32.4846,Konya,TR
176.55.180.138,41.0138,28.9497,Istanbul,TR
176.89.250.88,39.9199,32.8543,Ankara,TR
213.230.72.181,41.2647,69.2163,Tashkent,UZ
46.221.172.100,37.1671,38.7939,Şanlıurfa,TR
176.236.43.26,40.8028,29.4307,Gebze,TR
88.228.185.1,41.0138,28.9497,Istanbul,TR
46.154.37.59,39.9199,32.8543,Ankara,TR
188.119.13.126,37.9136,40.2172,Diyarbakır,TR
88.241.71.192,37.8439,27.7697,Kardeşköy,TR
176.88.73.217,41.0138,28.9497,Istanbul,TR
46.104.30.189,41.0138,28.9497,Istanbul,TR
78.190.25.197,39.7767,30.5206,Eskişehir,TR
46.154.241.66,39.9199,32.8543,Ankara,TR
88.230.169.122,40.7806,30.4033,Adapazarı,TR
149.140.28.181,37.8713,32.4846,Konya,TR
151.135.146.253,39.9199,32.8543,Ankara,TR
5.46.131.155,41.0138,28.9497,Istanbul,TR
88.240.241.23,39.343,29.2585,Emet,TR
5.47.161.252,37.9136,40.2172,Diyarbakır,TR
176.55.150.161,41.0138,28.9497,Istanbul,TR
46.106.163.254,39.4242,29.9833,Kütahya,TR
88.236.171.26,37.9136,40.2172,Diyarbakır,TR
176.55.154.184,37.5847,36.9264,Kahramanmaraş,TR
5.229.52.95,36.9862,35.3253,Adana,TR
176.219.252.130,41.0138,28.9497,Istanbul,TR
37.155.129.150,37.9136,40.2172,Diyarbakır,TR
46.155.31.79,39.9199,32.8543,Ankara,TR
188.57.74.21,40.1956,29.0601,Bursa,TR
85.98.64.23,37.7742,29.0875,Denizli,TR
176.55.165.203,41.0138,28.9497,Istanbul,TR
95.65.219.198,41.6358,32.3375,Bartın,TR
88.231.60.195,41.005,39.7269,Trabzon,TR
37.19.54.57,51.672,39.1843,Voronezh,RU
37.154.0.25,36.9862,35.3253,Adana,TR
78.183.105.26,41.0138,28.9497,Istanbul,TR
78.180.2.246,36.812,34.6389,Mersin,TR
88.232.173.205,36.9081,30.6956,Antalya,TR
88.236.166.254,37.9136,40.2172,Diyarbakır,TR
31.142.142.20,39.9199,32.8543,Ankara,TR
85.105.123.122,39.9199,32.8543,Ankara,TR
176.88.31.201,39.9199,32.8543,Ankara,TR
94.54.252.111,41.0138,28.9497,Istanbul,TR
212.47.129.131,40.5897,49.6686,Sumqayıt,AZ
213.186.159.248,37.0742,36.2478,Osmaniye,TR
188.119.26.144,37.9136,40.2172,Diyarbakır,TR
46.154.157.253,39.9199,32.8543,Ankara,TR
213.153.175.92,36.6439,33.4389,Mut,TR
188.132.140.5,41.0138,28.9497,Istanbul,TR
188.3.226.205,39.9199,32.8543,Ankara,TR
46.1.62.162,36.9081,30.6956,Antalya,TR
94.55.61.129,41.0138,28.9497,Istanbul,TR
178.115.48.70,47.0667,15.45,Graz,AT
31.155.217.145,41.0138,28.9497,Istanbul,TR
159.146.27.201,38.6743,39.2232,Elazığ,TR
78.177.40.208,39.9199,32.8543,Ankara,TR
188.119.20.198,37.8874,41.1322,Batman,TR
78.183.33.174,41.0138,28.9497,Istanbul,TR
80.187.112.177,52.3705,9.7332,Hannover,DE
37.120.145.110,55.7317,12.3633,Ballerup,DK
5.177.224.170,36.9862,35.3253,Adana,TR
46.221.86.45,41.0138,28.9497,Istanbul,TR
5.177.133.25,39.9199,32.8543,Ankara,TR
46.155.14.166,39.9199,32.8543,Ankara,TR
176.40.243.34,40.1956,29.0601,Bursa,TR
5.176.143.51,39.9199,32.8543,Ankara,TR
78.245.243.36,48.714,2.3628,Paray-Vieille-Poste,FR
176.55.211.149,41.0138,28.9497,Istanbul,TR
88.236.110.210,39.9086,41.2769,Erzurum,TR
77.67.167.115,41.0138,28.9497,Istanbul,TR
176.55.146.82,41.0138,28.9497,Istanbul,TR
94.235.247.95,36.9862,35.3253,Adana,TR
46.154.114.200,37.1671,38.7939,Şanlıurfa,TR
85.108.199.231,41.0138,28.9497,Istanbul,TR
46.196.145.121,37.0594,37.3825,Gaziantep,TR
77.67.137.166,38.4127,27.1384,İzmir,TR
185.219.178.6,41.0138,28.9497,Istanbul,TR
178.240.200.224,41.0138,28.9497,Istanbul,TR
149.86.141.146,37.8842,32.4922,Selçuklu,TR
94.235.40.108,41.2798,36.3361,Samsun,TR
5.25.153.235,39.9199,32.8543,Ankara,TR
5.46.99.128,39.9199,32.8543,Ankara,TR
37.155.167.126,37.9136,40.2172,Diyarbakır,TR
5.24.13.163,37.9136,40.2172,Diyarbakır,TR
88.130.153.10,51.4325,6.7652,Duisburg,DE
176.233.24.170,39.9199,32.8543,Ankara,TR
61.8.138.240,50.9333,6.95,Köln,DE
188.3.71.221,38.7373,34.0387,Ortaköy,TR
88.244.82.107,39.9199,32.8543,Ankara,TR
31.143.190.69,37.9136,40.2172,Diyarbakır,TR
92.44.26.62,39.9199,32.8543,Ankara,TR
188.3.200.129,38.4127,27.1384,İzmir,TR
31.142.225.27,39.9199,32.8543,Ankara,TR
46.221.178.108,41.0138,28.9497,Istanbul,TR
31.223.64.130,39.9199,32.8543,Ankara,TR
46.104.28.215,41.0138,28.9497,Istanbul,TR
5.24.181.77,38.4127,27.1384,İzmir,TR
176.55.56.144,41.0138,28.9497,Istanbul,TR
88.236.117.86,38.6743,39.2232,Elazığ,TR
85.106.194.144,41.005,39.7269,Trabzon,TR
46.155.236.178,36.812,34.6389,Mersin,TR
95.5.64.202,38.7322,35.4853,Kayseri,TR
85.104.127.157,41.0138,28.9497,Istanbul,TR
178.243.10.81,41.0138,28.9497,Istanbul,TR
178.244.116.160,39.9199,32.8543,Ankara,TR
91.93.236.7,41.0138,28.9497,Istanbul,TR
176.88.22.180,37.0547,35.2757,Kurttepe,TR
88.251.46.226,41.2798,36.3361,Samsun,TR
95.65.219.109,41.6358,32.3375,Bartın,TR
188.57.139.157,36.9862,35.3253,Adana,TR
46.221.148.244,41.0138,28.9497,Istanbul,TR
176.42.130.95,41.0138,28.9497,Istanbul,TR
178.240.59.25,41.0138,28.9497,Istanbul,TR
176.199.255.108,51.5388,7.2257,Herne,DE
176.41.63.170,38.4127,27.1384,İzmir,TR
81.215.247.227,37.0742,36.2478,Osmaniye,TR
176.238.214.233,39.9199,32.8543,Ankara,TR
212.47.140.74,40.5897,49.6686,Sumqayıt,AZ
176.219.57.16,41.0138,28.9497,Istanbul,TR
5.47.160.139,37.9136,40.2172,Diyarbakır,TR
176.216.57.9,41.0138,28.9497,Istanbul,TR
85.102.212.76,37.1671,38.7939,Şanlıurfa,TR
176.220.27.113,39.9086,41.2769,Erzurum,TR
5.47.102.49,41.2798,36.3361,Samsun,TR
176.220.45.96,41.2798,36.3361,Samsun,TR
176.42.168.174,37.9136,40.2172,Diyarbakır,TR
37.154.167.139,41.0138,28.9497,Istanbul,TR
85.99.248.144,36.9862,35.3253,Adana,TR
78.175.228.188,39.9199,32.8543,Ankara,TR
88.230.250.240,40.8028,29.4307,Gebze,TR
46.154.192.185,37.8713,32.4846,Konya,TR
81.215.235.90,41.0138,28.9497,Istanbul,TR
46.104.50.28,41.0138,28.9497,Istanbul,TR
88.227.74.252,39.9199,32.8543,Ankara,TR
5.191.116.174,40.3777,49.892,Baku,AZ
176.237.20.165,41.0138,28.9497,Istanbul,TR
81.241.230.168,50.8536,3.51,Wortegem,BE
176.220.7.156,39.9086,41.2769,Erzurum,TR
176.89.48.230,41.0138,28.9497,Istanbul,TR
178.243.6.143,41.0138,28.9497,Istanbul,TR
176.89.209.83,39.9199,32.8543,Ankara,TR
78.163.140.224,38.4127,27.1384,İzmir,TR
5.176.192.105,37.9136,40.2172,Diyarbakır,TR
78.173.21.166,38.7567,30.5433,Afyonkarahisar,TR
94.235.96.97,40.1956,29.0601,Bursa,TR
151.135.67.202,41.0138,28.9497,Istanbul,TR
46.252.96.86,37.7644,30.5522,Isparta,TR
195.142.69.138,40.1956,29.0601,Bursa,TR
46.155.20.19,39.9199,32.8543,Ankara,TR
178.247.119.141,39.9199,32.8543,Ankara,TR
178.240.81.201,36.9862,35.3253,Adana,TR
178.240.200.43,41.0138,28.9497,Istanbul,TR
5.177.146.174,37.8713,32.4846,Konya,TR
176.54.38.34,41.0138,28.9497,Istanbul,TR
5.177.155.25,39.9199,32.8543,Ankara,TR
5.47.169.169,37.9136,40.2172,Diyarbakır,TR
46.104.9.251,41.0138,28.9497,Istanbul,TR
195.33.244.114,41.0138,28.9497,Istanbul,TR
95.7.1.66,41.0138,28.9497,Istanbul,TR
176.236.57.178,41.0138,28.9497,Istanbul,TR
5.47.109.39,41.2798,36.3361,Samsun,TR
176.237.28.200,41.0138,28.9497,Istanbul,TR
213.233.110.217,44.4323,26.1063,Bucharest,RO
46.106.70.84,38.4127,27.1384,İzmir,TR
188.58.100.248,41.0138,28.9497,Istanbul,TR
178.240.78.33,37.9136,40.2172,Diyarbakır,TR
176.237.4.105,41.0138,28.9497,Istanbul,TR
37.155.74.230,36.9081,30.6956,Antalya,TR
87.64.135.95,50.8536,3.51,Wortegem,BE
5.47.178.249,41.0138,28.9497,Istanbul,TR
46.221.94.193,39.9199,32.8543,Ankara,TR
88.231.133.24,40.7806,30.4033,Adapazarı,TR
46.155.17.182,39.9199,32.8543,Ankara,TR
88.236.48.163,39.4242,29.9833,Kütahya,TR
37.155.113.116,39.9199,32.8543,Ankara,TR
31.143.44.84,41.0138,28.9497,Istanbul,TR
178.243.71.243,41.0138,28.9497,Istanbul,TR
151.135.148.106,39.9199,32.8543,Ankara,TR
78.185.59.43,41.0138,28.9497,Istanbul,TR
88.234.226.13,37.7644,30.5522,Isparta,TR
176.54.95.249,41.0138,28.9497,Istanbul,TR
5.176.234.207,37.9136,40.2172,Diyarbakır,TR
78.185.198.54,41.0208,40.5219,Rize,TR
46.154.32.156,39.9199,32.8543,Ankara,TR
81.213.241.135,39.7767,30.5206,Eskişehir,TR
188.57.98.73,41.0138,28.9497,Istanbul,TR
95.7.2.115,41.0138,28.9497,Istanbul,TR
62.217.141.166,40.3777,49.892,Baku,AZ
5.46.52.199,39.9199,32.8543,Ankara,TR
85.107.104.230,36.9081,30.6956,Antalya,TR
149.86.143.237,37.8842,32.4922,Selçuklu,TR
77.244.118.201,40.3777,49.892,Baku,AZ
5.46.144.217,41.0138,28.9497,Istanbul,TR
176.216.208.246,39.9199,32.8543,Ankara,TR
176.219.112.81,41.0138,28.9497,Istanbul,TR
188.57.88.214,40.1956,29.0601,Bursa,TR
94.235.33.50,41.2798,36.3361,Samsun,TR
78.189.173.243,41.0138,28.9497,Istanbul,TR
62.250.81.4,51.9225,4.4792,Rotterdam,NL
78.172.220.249,41.0138,28.9497,Istanbul,TR
85.153.235.221,37.0547,35.2757,Kurttepe,TR
176.54.91.125,41.0138,28.9497,Istanbul,TR
176.237.200.245,36.5872,36.1735,İskenderun,TR
178.243.11.184,41.0138,28.9497,Istanbul,TR
178.245.85.240,40.1956,29.0601,Bursa,TR
178.244.191.239,41.1607,27.8009,Çorlu,TR
82.222.236.90,40.1956,29.0601,Bursa,TR
176.219.35.236,41.0138,28.9497,Istanbul,TR
88.238.56.116,37.7742,29.0875,Denizli,TR
88.227.95.193,40.765,29.9293,İzmit,TR
149.140.184.203,37.5847,36.9264,Kahramanmaraş,TR
88.230.234.132,38.4127,27.1384,İzmir,TR
78.161.136.251,37.9136,40.2172,Diyarbakır,TR
37.154.142.33,41.0138,28.9497,Istanbul,TR
88.230.80.174,40.7806,30.4033,Adapazarı,TR
46.221.91.128,39.9199,32.8543,Ankara,TR
88.235.207.248,40.3139,36.5544,Tokat,TR
46.196.158.127,39.9086,41.2769,Erzurum,TR
31.223.74.171,39.9199,32.8543,Ankara,TR
159.146.64.154,41.0138,28.9497,Istanbul,TR
78.177.165.20,41.0138,28.9497,Istanbul,TR
88.233.238.55,41.0138,28.9497,Istanbul,TR
176.54.153.230,36.9081,30.6956,Antalya,TR
82.222.98.2,41.0138,28.9497,Istanbul,TR
88.243.194.40,41.0138,28.9497,Istanbul,TR
176.33.243.103,39.9199,32.8543,Ankara,TR
5.24.4.179,37.8451,40.6593,Bismil,TR
78.190.197.9,40.7806,30.4033,Adapazarı,TR
31.143.60.146,41.0138,28.9497,Istanbul,TR
46.1.231.202,41.0138,28.9497,Istanbul,TR
78.163.105.157,38.7322,35.4853,Kayseri,TR
93.244.34.218,51.4325,6.7652,Duisburg,DE
176.30.65.249,36.9862,35.3253,Adana,TR
78.164.178.205,40.5983,43.0855,Kars,TR
95.7.5.174,41.0138,28.9497,Istanbul,TR
5.177.250.17,38.7322,35.4853,Kayseri,TR
95.70.155.132,41.0138,28.9497,Istanbul,TR
31.143.77.108,38.4127,27.1384,İzmir,TR
176.227.22.16,41.0138,28.9497,Istanbul,TR
78.174.100.7,40.765,29.9293,İzmit,TR
176.55.99.4,41.0138,28.9497,Istanbul,TR
5.46.132.96,41.0138,28.9497,Istanbul,TR
78.173.154.68,37.0594,37.3825,Gaziantep,TR
88.235.214.194,39.9199,32.8543,Ankara,TR
176.90.169.149,37.9136,40.2172,Diyarbakır,TR
212.253.223.134,38.4127,27.1384,İzmir,TR
31.223.74.28,39.9199,32.8543,Ankara,TR
159.146.26.119,38.6743,39.2232,Elazığ,TR
46.155.5.254,36.9081,30.6956,Antalya,TR
94.123.207.85,41.0138,28.9497,Istanbul,TR
78.169.158.177,37.8874,41.1322,Batman,TR
78.171.156.25,41.0138,28.9497,Istanbul,TR
5.177.249.253,38.7322,35.4853,Kayseri,TR
188.113.247.47,41.2647,69.2163,Tashkent,UZ
176.220.141.107,38.4127,27.1384,İzmir,TR
176.33.246.130,37.0594,37.3825,Gaziantep,TR
176.55.53.104,41.0138,28.9497,Istanbul,TR
176.42.131.160,41.0138,28.9497,Istanbul,TR
78.177.185.213,38.6743,39.2232,Elazığ,TR
176.216.127.234,38.4127,27.1384,İzmir,TR
94.123.204.146,41.0138,28.9497,Istanbul,TR
95.10.177.179,40.1956,29.0601,Bursa,TR
95.37.117.15,56.3287,44.002,Nizhniy Novgorod,RU
88.224.27.180,39.9199,32.8543,Ankara,TR
78.173.52.184,38.4946,43.3832,Van,TR
188.125.166.1,41.0138,28.9497,Istanbul,TR
176.30.163.188,39.9199,32.8543,Ankara,TR
94.122.142.24,37.9136,40.2172,Diyarbakır,TR
176.240.85.157,41.0138,28.9497,Istanbul,TR
151.135.68.159,41.0138,28.9497,Istanbul,TR
78.173.57.224,37.5847,36.9264,Kahramanmaraş,TR
31.200.11.109,39.9199,32.8543,Ankara,TR
5.176.230.11,37.9136,40.2172,Diyarbakır,TR
149.140.92.102,41.0138,28.9497,Istanbul,TR
46.106.229.102,41.0138,28.9497,Istanbul,TR
176.216.33.234,41.0138,28.9497,Istanbul,TR
88.236.100.44,39.9086,41.2769,Erzurum,TR
78.135.70.233,37.1884,40.5772,Kızıltepe,TR
176.54.251.12,38.4127,27.1384,İzmir,TR
88.251.221.105,41.0138,28.9497,Istanbul,TR
78.163.141.83,38.4127,27.1384,İzmir,TR
178.246.122.214,36.812,34.6389,Mersin,TR
176.227.36.144,41.0138,28.9497,Istanbul,TR
31.143.26.50,41.0138,28.9497,Istanbul,TR
95.10.6.32,36.9081,30.6956,Antalya,TR
178.247.43.252,38.4946,43.3832,Van,TR
151.135.189.239,39.9199,32.8543,Ankara,TR
178.244.192.195,39.9199,32.8543,Ankara,TR
78.168.36.130,41.0138,28.9497,Istanbul,TR
212.252.140.165,38.4127,27.1384,İzmir,TR
5.47.28.105,38.4127,27.1384,İzmir,TR
88.236.99.96,39.889,41.2805,Palandöken,TR
176.33.98.93,36.9862,35.3253,Adana,TR
88.235.207.36,40.3139,36.5544,Tokat,TR
46.221.156.252,41.0138,28.9497,Istanbul,TR
149.140.193.59,41.0138,28.9497,Istanbul,TR
178.240.87.56,36.9862,35.3253,Adana,TR
78.172.240.115,41.0138,28.9497,Istanbul,TR
31.223.44.28,39.9199,32.8543,Ankara,TR
109.192.122.102,48.7823,9.177,Stuttgart,DE
88.227.209.100,39.9199,32.8543,Ankara,TR
